Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
45,"Jennifer Robinson, Fulong Wu, Phil Harrison, Zheng Wang, Alison Todes, Romain Dittgen, Katia Attuyer","Beyond variegation: The territorialisation of states, communities and developers in large-scale developments in Johannesburg, Shanghai and London",2022,Urban Studies,SAGE Publishing,https://doi.org/10.1177/00420980211064159,,441,2026-05-27 20:41:01,article,10.1177/00420980211064159,0042-0980,,59,8,1715,1740,45,11.25,6,7,4,"Large-scale urban development projects are a significant format of urban expansion and renewal across the globe. As generators of governance innovation and indicators of the future city in each urban context, large-scale development projects have been interpreted within frameworks of ‘variegations’ of wider circulating processes, such as neoliberalisation or financialisation. However, such projects often entail significant state support and investment, are strongly linked to a wide variety of transnational investors and developers and are frequently highly contested in their local environments. Thus, each project comes to fruition in a distinctive regulatory context, often as an exception to the norm, and each emerges through complex interactions over a long period of time amongst an array of actors. We therefore seek to broaden the discussion from an analytical focus on variegated globalised processes to consider three large-scale urban development projects (in Shanghai, Johannesburg and London) as distinctive (transcalar) territorialisations. Using an innovative comparative approach, we outline the grounds for a systematic analytical conversation across mega-urban development projects in very different contexts. Initially, comparability rests on the shared features of large-scale developments – that they are multi-jurisdictional, involve long time scales and bring significant financing challenges. Comparing three development projects, we are able to interrogate, rather than take for granted, how a range of wider processes, circulating practices, transcalar actors and territorial regulatory formations composed specific urban outcomes in each case. Thinking across these diverse cases provides grounds for rebuilding understandings of urban development politics.",https://journals.sagepub.com/doi/pdf/10.1177/00420980211064159,
42,Jelke R. Bosma,"Platformed professionalization: Labor, assets, and earning a livelihood through Airbnb",2022,Environment and Planning A Economy and Space,SAGE Publishing,https://doi.org/10.1177/0308518x211063492,,484,2026-05-27 20:41:01,article,10.1177/0308518x211063492,0308-518X,,54,4,595,610,42,10.50,42,1,4,"This paper analyses processes of professionalization on Airbnb in Berlin, exploring who is able to take part most successfully in urban value creation processes facilitated by short-term rental platforms. In doing so, it intervenes in debates on platform urbanism that focus on the role of digital platforms in reconfiguring urban governance and livelihoods. Combining a political economic approach and affordance theory, I conceptualize professionalization as a particular platform logic that benefits Airbnb and hosts who are able to take part, while reinforcing existing inequalities. Drawing on eight months of fieldwork in Berlin, I show how these professionalization practices differentially affect the strategies and practices of hosts, offering benefits to some while worsening the position of others who are unable or unwilling to professionalize. As such, professionalization processes produce inequalities and power asymmetries both on and off the platform, between hosts as well as between the platform owner and platform users. In a context where a growing number of city-dwellers rely on platforms to generate their livelihoods, such power shifts resulting from platform dynamics have a significant impact on who is able to benefit from platformization and thrive in a platform society.",https://doi.org/10.1177/0308518x211063492,
40,"Jelke R. Bosma, Niels van Doorn",The Gentrification of Airbnb: Closing Rent Gaps Through the Professionalization of Hosting,2022,Space and Culture,SAGE Publishing,https://doi.org/10.1177/12063312221090606,,512,2026-05-27 20:41:01,article,10.1177/12063312221090606,1206-3312,,27,1,31,47,40,10.00,20,2,4,"In this article, we argue that it is analytically productive to think about the professionalization of hosting on Airbnb in terms of (commercial) gentrification. More precisely, we believe that rent gap theory is helpful to advance our understanding of why and how professionalized hosting has become an increasingly salient phenomenon and for centering the active role of Airbnb as a platform operator. We develop the notion of platform-scale rent gaps to explain the economic logic that drives Airbnb to professionalize its hosts and gentrify its platform. We then discuss Airbnb’s professionalization programs and tools, showing how some of its most substantial resources primarily cater to large-scale property managers who, like Airbnb itself, seek to identify and close rent gaps on the platform. This consequently creates the conditions for uneven business development opportunities among hosts, which we illustrate by focusing on how two different types of hosts have sought to professionalize their business in Berlin. Finally, we conclude by speculating on the relationship between the gentrification of the Airbnb platform and urban gentrification.",https://doi.org/10.1177/12063312221090606,
39,"Hameeda A. AlMalki, Christopher Durugbo",Systematic review of institutional innovation literature: towards a multi-level management model,2022,Management Review Quarterly,Springer Science+Business Media,https://doi.org/10.1007/s11301-022-00259-8,,522,2026-05-27 20:41:01,article,10.1007/s11301-022-00259-8,2198-1620,,73,2,731,785,39,9.75,20,2,4,"Institutional innovation creates smart institutions that idiosyncratically thrive in a world of exponential change. Through policy-driven interventions and experiential learning, managers of institutions become adept at delivering praxis-and crisisdriven innovations required for survival and success. Similarly, the management of institutional innovation remains an interest in research due to links of this form of innovation to economic growth, and the demands of on-going major socioeconomic transformations due to technological advances, increased occurrences of major crises, and emerging socioeconomic challenges. Accordingly, a key question arising from the literature concerns the range of determinants and priorities that influence institutional innovation for delivering society value. Thus, the onus is on scholarship to capture and advance knowledge for harnessing the potency of institutional innovation. The purpose of this article is to analyse the current state of research on institutional innovation. Using the systematic review methodology, we identify and critically appraise 485 peer-reviewed scientific publications between 1969 and 2021. The review finds key determinants and management priorities with a view to developing a multi-level management model of institutional innovation. Guided by insights from the review, the article sets a research agenda for future management studies of institutional innovation.",https://link.springer.com/content/pdf/10.1007/s11301-022-00259-8.pdf,
38,"Hala Bawadi, Zaid Al‐Hamdan, Yousef Khader, Mohammed Aldalaykeh",Barriers to the use of mental health services by Syrian refugees in Jordan: a qualitative study,2022,Eastern Mediterranean Health Journal,World Health Organization,https://doi.org/10.26719/emhj.22.030,,547,2026-05-27 20:41:01,article,10.26719/emhj.22.030,1020-3397,,28,3,197,203,38,9.50,10,4,4,"Background: More than 650 000 Syrian refugees are hosted in Jordan. Refugees are at high risk of mental health problems. Aims: To explore the perspectives of Syrian refugees and their host communities and community leaders in Jordan on barriers and facilitators to the use of mental health services by Syrian refugees. Methods: A qualitative descriptive design was used to collect data through individual, semistructured interviews conducted between May and December 2019 in Jordan. A purposive sample was recruited from different sites. Results: Twenty-four individual interviews were conducted: 16 for the clients and 8 for the community leaders. Three themes emerged as barriers to accessing mental health services: (1) lack of awareness of mental illness and available services; (2) availability, accessibility and affordability of mental health services; and (3) stigma and social discrimination. Findings show that respondents had low mental health literacy levels. Conclusion: Policy-makers, care providers and decision-makers should take the findings of this study into consideration by facilitating the use of mental health services through awareness-raising about mental illness and the provision of services at primary health care centres. Making the service available near to the people who require it and incorporating mental health services into a broad-based community environment such as schools, primary health centres, or case management system are recommended as a common strategy that could help address refugee needs.",https://doi.org/10.26719/emhj.22.030,
36,"Robert Wade, Geraint Ellis","Reclaiming the Windy Commons: Landownership, Wind Rights, and the Assetization of Renewable Resources",2022,Energies,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/en15103744,,582,2026-05-27 20:41:01,article,10.3390/en15103744,1996-1073,,15,10,3744,3744,36,9.00,18,2,4,"The ‘second phase’ of the energy transition involves large-scale rollout of renewables, raising wider questions about arrangements for the management and ownership of such resources and how costs and benefits should be distributed. Ideas and practices such as ‘community energy’ and ‘prosumption’ capture the potential for more decentralised systems of ownership and control inherent in renewable energy technologies. However, until now, ownership and control of the key biophysical resources (e.g., wind, wave, solar, geothermal) underpinning the transition have received surprisingly little attention, given the potential for wealth creation and issues of justice that underpin their use. This paper explores this issue using the idea of ‘wind rights’, which highlights the numerous social actors who have rights or claims to use and benefit from wind resources. Key among these are landowners who are silently enclosing the ‘windy commons’ to extract ‘wind rents’ from monopoly property rights. This has profound (but undertheorised) distributive and structural ramifications for the energy transition. Despite this, and with some recent notable exceptions, much energy transition research in social science and humanities portrays landowners as taken-for-granted, apolitical, and sometimes marginal (ised) stakeholders. Combining a Marxist, class-based approach to landownership and wind rent with Ostromian institutional analysis, this paper reviews and expands the (predominantly legal) literature on wind rights. This deepens the understanding of the concept of ‘wind rights’, highlighting that in many instances wind resources are de facto privatised/enclosed via ‘proxy wind rights’ for landowners. We also indicate some alternative wind rights configurations, including nationally and commonly managed wind resources. This analysis leads to a consideration of the potential long-term benefits of alternative socially orientated property rights arrangements, including community wind rights or nationalisation of the wind resource. These social wind rights arrangements could play a key role in securing a more just and widely supported transition.",https://www.mdpi.com/1996-1073/15/10/3744/pdf?version=1653044613,
36,"Florian Hofmann, Dodo zu Knyphausen‐Aufseß",Circular business model experimentation capabilities—A case study approach,2022,Business Strategy and the Environment,Wiley,https://doi.org/10.1002/bse.3038,,588,2026-05-27 20:41:01,article,10.1002/bse.3038,0964-4733,,31,5,2469,2488,36,9.00,18,2,4,"Abstract Real‐world experiments are best suited for testing and validating novel circular business models (CBMs). Despite the increasing prominence of experimentation in CBM research, there is a lack of investigations on how firms manage and organize CBM experiments. This study aims to fill this research gap by examining the organizational capabilities needed to orchestrate CBM experiments, beyond prototyping, piloting, iterating, and scaling up. Drawing on a systematic within‐ and cross‐case analysis with two fundamentally different firms that nevertheless share the same objective—the dynamic stabilization of a long‐term viable CBM—we offer a new perspective on the management and organization of CBM experiments. The study shows how the investigated firms have developed three CBM experimentation capabilities over time, which can be disaggregated into (1) contextualizing, (2) dynamic co‐structuring, and (3) governing intangible assets. Moreover, the findings provide further theoretical directions for CBM experiments and identify gaps for future research.",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bse.3038,
34,"Vikash Kumar Saini, Anita Seervi, Rajesh Kumar, A. Sujil, M. A. Mahmud, Ameena Saad Al‐Sumaiti",Cloud Energy Storage Based Embedded Battery Technology Architecture for Residential Users Cost Minimization,2022,IEEE Access,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/access.2022.3168599,,628,2026-05-27 20:41:01,article,10.1109/access.2022.3168599,2169-3536,,10,,43685,43702,34,8.50,6,6,4,"This paper presents a cloud energy storage (CES) architecture for reducing energy costs for residential microgrid users. The former of this article concentrates on identifying an appropriate battery technology from various battery technologies with the aid of a simulation study. The later part addresses the economic feasibility of the storage architecture with three different scenarios namely grid connected energy storage, distributed energy storage (DES) and CES. The performance of the proposed architecture has been evaluated by considering five residential users with suitable battery technology identified from the former part of the study. For the purpose of the analysis, PV and load profiles including seasonal effects and grid price were taken from IIT Mumbai, India and IEX portal, respectively. In addition, this article also examines the impact of increased number of users with CES. The value of this study is that the proposed CES architecture is capable of reducing the cost of electricity experienced by the user by 11.37% as compared to DES. With this, CES operator’s revenue can be increased by 6.70% in summer and 16.97% in winter in the case of fixed number of users. Finally, based on the analysis and simulation results, this paper recommends CES with Li-ion battery technology for residential application.",https://ieeexplore.ieee.org/ielx7/6287639/9668973/09759436.pdf,
33,"Peter Lee, Heepyung Kim, M. Sami Zitouni, Ahsan H. Khandoker, Herbert F. Jelinek, Leontios J. Hadjileontiadis, Uichin Lee, Yong Jeong",Trends in Smart Helmets With Multimodal Sensing for Health and Safety: Scoping Review,2022,JMIR mhealth and uhealth,JMIR Publications,https://doi.org/10.2196/40797,,654,2026-05-27 20:41:01,article,10.2196/40797,2291-5222,,10,11,,,33,8.25,4,8,4,"BACKGROUND: As a form of the Internet of Things (IoT)-gateways, a smart helmet is one of the core devices that offers distinct functionalities. The development of smart helmets connected to IoT infrastructure helps promote connected health and safety in various fields. In this regard, we present a comprehensive analysis of smart helmet technology and its main characteristics and applications for health and safety. OBJECTIVE: This paper reviews the trends in smart helmet technology and provides an overview of the current and future potential deployments of such technology, the development of smart helmets for continuous monitoring of the health status of users, and the surrounding environmental conditions. The research questions were as follows: What are the main purposes and domains of smart helmets for health and safety? How have researchers realized key features and with what types of sensors? METHODS: We selected studies cited in electronic databases such as Google Scholar, Web of Science, ScienceDirect, and EBSCO on smart helmets through a keyword search from January 2010 to December 2021. In total, 1268 papers were identified (Web of Science: 87/1268, 6.86%; EBSCO: 149/1268, 11.75%; ScienceDirect: 248/1268, 19.55%; and Google Scholar: 784/1268, 61.82%), and the number of final studies included after PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) study selection was 57. We also performed a self-assessment of the reviewed articles to determine the quality of the paper. The scoring was based on five criteria: test environment, prototype quality, feasibility test, sensor calibration, and versatility. RESULTS: Smart helmet research has been considered in industry, sports, first responder, and health tracking scenarios for health and safety purposes. Among 57 studies, most studies with prototype development were industrial applications (18/57, 32%), and the 2 most frequent studies including simulation were industry (23/57, 40%) and sports (23/57, 40%) applications. From our assessment-scoring result, studies tended to focus on sensor calibration results (2.3 out of 3), while the lowest part was a feasibility test (1.6 out of 3). Further classification of the purpose of smart helmets yielded 4 major categories, including activity, physiological and environmental (hazard) risk sensing, as well as risk event alerting. CONCLUSIONS: A summary of existing smart helmet systems is presented with a review of the sensor features used in the prototyping demonstrations. Overall, we aimed to explore new possibilities by examining the latest research, sensor technologies, and application platform perspectives for smart helmets as promising wearable devices. The barriers to users, challenges in the development of smart helmets, and future opportunities for health and safety applications are also discussed. In conclusion, this paper presents the current status of smart helmet technology, main issues, and prospects for future smart helmet with the objective of making the smart helmet concept a reality.",https://mhealth.jmir.org/2022/11/e40797/PDF,
33,"Morteza Alizadeh, Karl Andersson, Olov Schelén",Comparative Analysis of Decentralized Identity Approaches,2022,IEEE Access,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/access.2022.3202553,,655,2026-05-27 20:41:01,article,10.1109/access.2022.3202553,2169-3536,,10,,92273,92283,33,8.25,11,3,4,"Decentralization is essential when trust and performance must not depend on a single organization. Distributed Ledger Technologies (DLTs) and Decentralized Hash Tables (DHTs) are examples where the DLT is useful for transactional events, and the DHT is useful for large-scale data storage. The combination of these two technologies can meet many challenges. The blockchain is a DLT with immutable history protected by cryptographic signatures in data blocks. Identification is an essential issue traditionally provided by centralized trust anchors. Self-sovereign identities (SSIs) are proposed decentralized models where users can control and manage their identities with the help of DHT. However, slowness is a challenge among decentralized identification systems because of many connections and requests among participants. In this article, we focus on decentralized identification by DLT and DHT, where users can control their information and store biometrics. We survey some existing alternatives and address the performance challenge by comparing different decentralized identification technologies based on execution time and throughput. We show that the DHT and machine learning model (BioIPFS) performs better than other solutions such as uPort, ShoCard, and BBID.",https://ieeexplore.ieee.org/ielx7/6287639/6514899/09869618.pdf,
33,"Chiara Garau, Giulia Desogus, Benedetto Barabino, Mauro Coni",Accessibility and Public Transport Mobility for a Smart(er) Island: Evidence from Sardinia (Italy),2022,Sustainable Cities and Society,Elsevier BV,https://doi.org/10.1016/j.scs.2022.104145,,658,2026-05-27 20:41:01,article,10.1016/j.scs.2022.104145,2210-6707,,87,,104145,104145,33,8.25,8,4,4,"The purpose of this paper is to highlight the critical aspects of islands context transportation accessibility by suggesting a more innovative, safer, and more sustainable framework for public transport service (PTS) and place-based organisation, as well as by integrating the latest tendencies in mobility. Specifically, this research focuses on multimodal integration models for PTS that consider the existing infrastructure system and the socioeconomic issues typical of an island environment. This topic has received inadequate consideration in the scientific literature on islands. To achieve these aims, an analytical-numerical approach is adopted. Starting from initial origin-destination matrices (O/D) surveyed by the National Institute of Statistics (ISTAT), a methodology was implemented to compute the geographical distribution of trips, and thereafter, the values distributed over the whole region were interpolated by Surfer software with the Kriging method. This methodology was applied to the Sardinia case study particularly emblematic because it has seen a tremendous transition over the previous decades, resulting in a massive socio-economic gap between inland and coastal areas, that led to an increase in private vehicles for transportation purposes, primarily for business and pleasure. The application, replicable in other islands that have highlighted the same socio-economic problems linked to poor mobility planning, shows an accessible spatial planning approach, combining PTS and rental for driver services, by considering the principles and issues of island contexts. This research gives an important scientific contribution by emphasising the quality of transport infrastructures, place-based organisation, population distribution, and physical configuration of the Insular Region, as well as by considering the most pressing issues of island contexts. Findings could help island governments in revising their policy and practice of transport, accordingly.",https://doi.org/science/article/pii/S2210670722004589,
33,"Matteo della Mura, Serena Failla, Nicolò Gori, Alfonso Micucci, Filippo Paganelli","E-Scooter Presence in Urban Areas: Are Consistent Rules, Paying Attention and Smooth Infrastructure Enough for Safety?",2022,Sustainability,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/su142114303,,662,2026-05-27 20:41:01,article,10.3390/su142114303,2071-1050,,14,21,14303,14303,33,8.25,7,5,4,"Electric micromobility represents a sustainable mobility option for specific classes of users and distance thresholds. Had this mobility solution been integrated into a comprehensive mobility framework from the beginning, it would have expanded the coverage and accessibility of urban transit services. Instead, slow and incoherent regulation has established a contrast between enthusiastic users (who consider electric micromobility vehicles “fun” and “easy to use”) and recalcitrant public opinion (wherein electric micromobility vehicles are deemed “unsafe” and “dangerous”). Beyond the few attempts made by transport experts to assess the capability of e-scooters to become a sound mobility option (through mobility surveys, pattern analysis, fleet and routing problems), safety and infrastructure design should be developed in a consistent way in order to guarantee a balanced transport setting. With respect to this challenge, a methodology framework is proposed to address the increasing proliferation of micromobility in the context of a coherent transport system. Special attention is devoted to those aspects that have received less attention from the scientific community, namely infrastructure and safe interactions at intersections. The similarities and differences between e-scooters and bikes, chosen in this study as the representative of traditional soft mobility modes, have been taken into consideration. To support the proposed approach, tests investigating e-scooter performance and the perception of both the modes at safety-critical nodes (such as intersections) under different conditions are presented, and the methodology can be applied to a variety of urban scales. The results can be adopted by local authorities, transport companies and e-mobility providers to optimize infrastructure and increase the number and quality of available mobility options.",https://www.mdpi.com/2071-1050/14/21/14303/pdf?version=1667544039,
32,"Jiao Zhang, Qian Wang, Yiping Xia, Katsunori Furuya",Knowledge Map of Spatial Planning and Sustainable Development: A Visual Analysis Using CiteSpace,2022,Land,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/land11030331,,682,2026-05-27 20:41:01,article,10.3390/land11030331,2073-445X,,11,3,331,331,32,8.00,8,4,4,"Spatial planning has become an important measure for countries and regions to promote sustainable development. However, there remains a lack of systematic and quantitative research on spatial planning worldwide. In this study, CiteSpace was used to perform bibliometric analysis and visualization research on the Web of Science core collection and China National Knowledge Infrastructure database. It was found that: (1) The number of papers published in global spatial planning research shows an increasing trend, especially after 2018, with China showing an obvious increasing trend. (2) Globally, the United States has the largest number of relevant research results, and Italy has the most cooperation with other countries. The highest research output is from developed countries, while that of developing countries is relatively weak. (3) There is some intersection among countries, disciplines, and authors but it is not strong, indicating that cooperation should be strengthened. (4) Through keyword cluster, timeline, and time zone analysis, global development can be roughly divided into three stages: the first stage is characterized by the study of spatial planning system theory, the second stage is characterized by building green infrastructure and providing ecological services, and the third stage is characterized by an emphasis on public participation and the establishment of justice mechanisms. China’s development corresponds to three stages: the theory and experience learning stage, the spatial planning system focused on economic development stage, and the integration of multiple plans and the sustainable development exploration stage. (5) There are differences in burst words between the world and China, indicating that there are great differences in research hotspots in different countries’ periods and conditions.",https://www.mdpi.com/2073-445X/11/3/331/pdf?version=1645693457,
32,Jing Zeng,Orchestrating ecosystem resources in a different country: Understanding the integrative capabilities of sharing economy platform multinational corporations,2022,Journal of World Business,Elsevier BV,https://doi.org/10.1016/j.jwb.2022.101347,,689,2026-05-27 20:41:01,article,10.1016/j.jwb.2022.101347,1090-9516,,57,6,101347,101347,32,8.00,32,1,4,"This paper investigates how sharing economy platform multinational corporations (SEP-MNCs) orchestrate ecosystem resources to drive sustainable growth in a different country, through a dynamic capability perspective. Based on a multiple-case design, we offer a process perspective that identifies three sets of distinct integrative capabilities that come to the fore at different stages of the SEP-MNC's ecosystem development in a different country. By arguing that dynamic capabilities need to be co-created, we posit that, ultimately, the platform ecosystem value creation requires collective engagements of both internal and external resources of the platform ecosystem in building and preserving the collaborative action that amplified their individual resources to identify new and novel opportunities. We therefore re-conceptualizing dynamic capabilities of SEP-MNCs resides at the ecosystem level where the capabilities become an emergent and highly integrated property, with recurrent patterns that only become apparent from continuous interactions with their ecosystem partners. We also contribute to the IB literature by offering a holistic view that infuses dynamic capabilities with the themes of interdependence, sub-national network coordination, and data intelligence; themes that are yet to be fully incorporated into IB scholarship.",https://doi.org/10.1016/j.jwb.2022.101347,
30,"Waleed Albattah, Shabana Habib, Mohammed F. Alsharekh, Muhammad Islam, Saleh Albahli, Deshinta Arrova Dewi","An Overview of the Current Challenges, Trends, and Protocols in the Field of Vehicular Communication",2022,Electronics,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/electronics11213581,,738,2026-05-27 20:41:01,article,10.3390/electronics11213581,2079-9292,,11,21,3581,3581,30,7.50,5,6,4,"Intelligent transportation systems (ITS) provides a safe and reliable means of transferring data between vehicles. The document describes the transmission systems, protocols, networks, taxonomy, and applications of Intelligent Systems. Detailed analysis of the existing transmission flow systems is required, including classification, standards, coverage, applications, as well as their advantages and disadvantages. The adaptability of transmission networks, such as ad hoc, hybrid, mobile ad hoc networks (MANET), and Vehicular ad hoc networks (VANETs), has a significant advantage. Described protocols for a variety of communication types, including routing techniques, platforms, structures, and the use of information areas as well. The use of intelligent technology can determine reliable, comfortable, safe, and trustworthy vehicular communication. This paper analyzes the current vehicular communication (VC) research flow and their deployments with indicated areas where further development is necessary. This paper examines how emerging technologies in the upcoming markets will enable the development of high-featured VC technologies. The challenges of improving upon existing VC systems in the development of future systems are discussed in this paper, including medium selection, link and service quality, security, channel characteristics, and mobility. The purpose of this study is to identify the need for the development of improved VC technologies, networks, and protocols for a wide range of applications in the future.",https://www.mdpi.com/2079-9292/11/21/3581/pdf?version=1667391310,
30,Matthew T. Sharp,"Revisiting digital inclusion: A survey of theory, measurement and recent research",2022,,,https://doi.org/10.35489/bsg-dp-wp_2022/04,,746,2026-05-27 20:41:01,report,10.35489/bsg-dp-wp_2022/04,,,,,,,30,7.50,30,1,4,"Focusing on the internet as a foundational technology, this paper begins by summarising recent developments in digital inclusion theory, particularly as this relates to developing countries. It sets out a framework of core components of digital inclusion - including ac-cess/use, quality of access/use, affordability, and digital skills - and briefly considers policy implications. The paper then surveys the ways these components are currently measured in household and firm surveys and by international organisations, highlighting some of the often-overlooked weaknesses of current measures, and suggesting possible improvements. The paper also reflects on potential applications of (and risks associated with) new ways of measuring digital inclusion using big data. Lastly, building on the framework developed, the paper reviews the empirical literature on ‘digital divides’ in developing countries, and makes suggestions for how future research could become more rigorous and useful.",https://doi.org/10.35489/bsg-dp-wp_2022/04,
30,"Anniina Saari, Seppo Junnila, Jussi Vimpari",Blockchain’s Grand Promise for the Real Estate Sector: A Systematic Review,2022,Applied Sciences,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/app122311940,,753,2026-05-27 20:41:01,review,10.3390/app122311940,2076-3417,,12,23,11940,11940,30,7.50,10,3,4,"In recent years, blockchain technology has received increasing attention in the real estate literature. Moreover, recent evidence suggests that blockchains could provide some added benefits for the real estate sector even in the current hybrid settings, where blockchain is usually just an add-on to existing systems. This research provides an up-to-date and systematic understanding of blockchain’s theoretical potential, pros, and cons for the real estate sector. The research aims to understand why and where to apply blockchain in real estate by conducting a systematic review that identified 296 relevant documents and performed a thematic content analysis. The identified blockchain adoption proposals were classified using standardized real estate vocabulary. Most of the literature focused on blockchain possibilities within land administration, followed by property transactions, real estate investment, leasing and renting, and real estate administration. However, real estate development and real estate maintenance did not appear as attractive real estate subsectors for blockchain. This paper provides a detailed analysis of blockchain technology’s possibilities for each real estate subsector, i.e., blockchain merits, and discusses the pros and cons. Last, this review provides suggestions for future research directions.",https://www.mdpi.com/2076-3417/12/23/11940/pdf?version=1669200021,
30,"Mahendra Singh, Jiao Jiao, Marian Klobasa, Rainer Frietsch",Servitization of Energy Sector: Emerging Service Business Models and Startup’s Participation,2022,Energies,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/en15072705,,755,2026-05-27 20:41:01,article,10.3390/en15072705,1996-1073,,15,7,2705,2705,30,7.50,8,4,4,"Changing asset ownership models in the energy sector is spurring established companies and startups to implement customer-centric smart services. In this sense, startups are pioneers of innovative business models, and unbundle the energy value chain to provide various services to final customers. Although service business models have received large attention in the energy sector, the role of startups in service business model innovation (S-BMI) is not fully understood in the literature. To put this into perspective, the proposed work analyzes the six most practiced energy service categories, specifically, Comfort and Heating, Flexibility and Trading, Energy Efficiency and Management, Solar and Microgrid, Charging and Battery, and Energy Software Solutions are taken into account, accompanying service business model archetypes in the energy sector. Data from two different company databases are combined, and a list of 432 startups dealing with energy services are analyzed. The operating revenue, stakeholders, investors, and funding are considered as the main indicators to compare the service categories. The top two categories in terms of the number of startups are Solar and Microgrid (38.1%) alongside Energy Efficiency and Management (20.1%). The analysis suggests that X-as-a-service (XaaS) and platform-based business models are becoming the center-of-attention for investors and shareholders. Digital marketplaces are also evolving in the energy sector. In fact, the current study found that startups associated with XaaS, platforms, and marketplace activities are attracting the majority of investors and funding programs. From a theoretical point of view, the study has provided the main motivations and enablers behind the energy sector servitization. The findings could serve as an initial methodological framework to analyze services in the energy sector, putting service business models and startups into focus.",https://www.mdpi.com/1996-1073/15/7/2705/pdf?version=1649310706,
30,"Victor R. Lee, Daniel R. Pimentel, Rahul Bhargava, Catherine D’Ignazio",Taking data feminism to school: A synthesis and review of pre‐collegiate data science education projects,2022,British Journal of Educational Technology,Wiley,https://doi.org/10.1111/bjet.13251,,757,2026-05-27 20:41:01,article,10.1111/bjet.13251,0007-1013,,53,5,1096,1113,30,7.50,8,4,4,"Abstract As the field of K‐12 data science education continues to take form, humanistic approaches to teaching and learning about data are needed. Data feminism is an approach that draws on feminist scholarship and action to humanize data and contend with the relationships between data and power. In this review paper, we draw on principles from data feminism to review 42 different educational research and design approaches that engage youth with data, many of which are educational technology intensive and bear on future data‐intensive educational technology research and design projects. We describe how the projects engage students with examining power, challenging power, elevating emotion and lived experience, rethinking binaries and hierarchies, embracing pluralism, considering context , and making labour visible . In doing so, we articulate ways that current data education initiatives involve youth in thinking about issues of justice and inclusion. These projects may offer examples of varying complexity for future work to contend with and, ideally, extend in order to further realize data feminism in K‐12 data science education. Practitioner notes What is already known about this topic Data feminism is an emergent framework for changing data practices and discourse in service of equity and justice. Data science education is rapidly growing as a topic of interest in the educational technology research and design communities. Many educational technology and design projects have been launched and shared in publications that preceded the widespread distribution of the data feminism framework. What this paper adds Data feminism is partially re‐articulated in terms familiar to educational technology research communities. Prior and recent projects are organized with respect to how they illustrate potential connections to core data feminism principles. This paper identifies specific strategies that recent projects have used that have potential for realizing data feminism principles. Implications for practice and/or policy Educational technologists can use the re‐articulated principles of data feminism for education to inform their future design work. Tractable steps to achieve data justice that are attainable within existing educational systems can be pursued. Communities can and should bring together multiple ways of knowing to support new educational practices and futures with data.",https://doi.org/10.1111/bjet.13251,
29,"Hyoungsung Kim, Hyun‐Sik Kim, Yong-Suk Park",Perpetual Contract NFT as Collateral for DeFi Composability,2022,IEEE Access,Institute of Electrical and Electronics Engineers,https://doi.org/10.1109/access.2022.3225884,,789,2026-05-27 20:41:01,article,10.1109/access.2022.3225884,2169-3536,,10,,126802,126814,29,7.25,10,3,4,"Decentralized Finance (DeFi) is an emerging financial service model based on blockchain technology. DeFi composability denotes the ability for different DeFi services to interact with one another resulting in new forms of financial services. The DeFi ecosystem is largely based on ERC-20 tokens that can represent the value of an asset. Collateralized assets in DeFi composability are locked and additional profit cannot be generated. In this paper, we propose a method to generate profit from locked assets by using ERC-721 Non-Fungible Tokens (NFTs) and perpetual contracts. NFT represents the rights to a certain asset. A perpetual contract is a futures contract that does not have an expiration date. We propose perpetual contract NFT, a new form of NFT that can be used as collateral, which exploits perpetual futures contracts in the cryptocurrency derivatives market. Collateral needs to be provided to back the value of a perpetual contract. If the perpetual contract is minted as NFT, the resulting NFT represents the rights to the perpetual contract and its collateral. Therefore, the perpetual contact NFT itself can be used as collateral for DeFi composability. A proof-of-concept smart contract and a web application for perpetual contract NFT are provided to demonstrate its functionality. To validate the profitability of the perpetual contract NFT using a real-world scenario, we experiment with the position NFT of Uniswap v3 decentralized exchange. The position NFT is a form of perpetual contract NFT. Specifically, we present validation with three types of pools: stablecoins, stablecoin/wrapped tokens pair, and wrapped tokens.",https://ieeexplore.ieee.org/ielx7/6287639/6514899/09967987.pdf,
