Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
27,"Taylor M. Oshan, Levi John Wolf, Mehak Sachdeva, Sarah Bardin, A. Stewart Fotheringham",A scoping review on the multiplicity of scale in spatial analysis,2022,Journal of Geographical Systems,Springer Science+Business Media,https://doi.org/10.1007/s10109-022-00384-8,,853,2026-05-27 20:41:01,review,10.1007/s10109-022-00384-8,1435-5930,,24,3,293,324,27,6.75,5,5,4,"Abstract Scale is a central concept in the geographical sciences and is an intrinsic property of many spatial systems. It also serves as an essential thread in the fabric of many other physical and social sciences, which has contributed to the use of different terminology for similar manifestations of what we refer to as ‘scale’, leading to a surprising amount of diversity around this fundamental concept and its various ‘multiscale’ extensions. To address this, we review common abstractions about spatial scale and how they are employed in quantitative research. We also explore areas where the conceptualizations of multiple spatial scales can be differentiated. This is achieved by first bridging terminology and concepts, and then conducting a scoping review of the topic. A typology for spatial scale is discussed that can be used to categorize its multifarious meanings and measures. This typology is then used to distinguish what we term ‘process scale,’ from other types of spatial scale and to highlight current trends in uncovering aspects of process scale. We end with suggestions on how to further build knowledge regarding spatial processes through the lens of spatial scale.",https://link.springer.com/content/pdf/10.1007/s10109-022-00384-8.pdf,
27,"Emmanuel Junior Adugbila, Javier Martínez, Karin Pfeffer","Road infrastructure expansion and socio-spatial fragmentation in the peri-urban zone in Accra, Ghana",2022,Cities,Elsevier BV,https://doi.org/10.1016/j.cities.2022.104154,,867,2026-05-27 20:41:01,article,10.1016/j.cities.2022.104154,0264-2751,,133,,104154,104154,27,6.75,9,3,4,"The implementation of large-scale projects including road infrastructures is often seen as the driver of socio-economic growth and development of countries. Interestingly, in the Global South, road infrastructures trigger various socio-spatial impacts, including fragmentations and changes in the quality of life in cities, however, little attention is given to that. This paper addresses the question: how does socio-spatial fragmentation triggered by road expansion connect to different domains of peri-urban life in Accra, Ghana? The research employed a case study approach using qualitative, quantitative and spatial methods to examine how socio-spatial fragmentations triggered by road expansion affect different domains of Accra peri-urban quality of life, Ghana, at the community level. The study found that with the road infrastructure, gated housing types emerged, and low-income residents were displaced into the hinterlands, leading to residential segregation, which negatively affected social interactions in peri-urban Accra. Moreover, though the road infrastructure improved the connectivity of physical infrastructure services, which attracted more people to the studied communities, informal settlements emerged within certain parts of them due to the non-enforcement of planning regulations, creating some fragmentation processes. The findings of the study suggest that fragmentation is due to policy shortcomings and improvements in housing and services domains.",https://doi.org/10.1016/j.cities.2022.104154,
24,"Steve Rolfe, Kim McKee, Julie Feather, Tom Simcock, Jennifer Hoolachan",The role of private landlords in making a rented house a home,2022,International Journal of Housing Policy,Taylor & Francis,https://doi.org/10.1080/19491247.2021.2019882,,950,2026-05-27 20:41:01,article,10.1080/19491247.2021.2019882,1949-1247,,23,1,113,137,24,6.00,5,5,4,"The growth of the private rented sector (PRS) since the 2000s in countries with lightly regulated markets has led to significant questions over its ability to provide a homely environment for tenants. Much of the research in this area argues that legal frameworks, lack of regulation and financial motives of landlords are not conducive to the provision of homes which are secure, affordable, good quality and which offer tenants an opportunity to meet their health and wellbeing needs. This is despite legislative changes that seek to raise standards in the sector and promote greater professionalisation. This paper presents findings from an evidence review of research concerning home within the PRS across OECD countries. Rather than focusing on the experiences of tenants, it considers the impacts of landlord and letting agent behaviours on tenants’ ability to make their rented house a home. We argue that landlords and letting agents can play a positive role in helping their tenants create a home, and that this offers benefits for both landlords and renters.",https://www.tandfonline.com/doi/pdf/10.1080/19491247.2021.2019882?needAccess=true,
24,"Delphine Isimbi, Jihyun Park",The Analysis of the EDGE Certification System on Residential Complexes to Improve Sustainability and Affordability,2022,Buildings,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/buildings12101729,,974,2026-05-27 20:41:01,article,10.3390/buildings12101729,2075-5309,,12,10,1729,1729,24,6.00,12,2,4,"In this paper, the characteristics of the Excellence in Design for Greater Efficiencies (EDGE) green building certification system in terms of the scope of certification, and environmental and social strategies focused on 6024 units in the 17 EDGE-certified residential buildings in South Africa was investigated. This research analyzed the efficiency of energy, water, embodied energy in materials, and annual CO2 emissions and their contribution to solving housing issues in the given context. This research revealed that the design of EDGE-certified buildings focuses on the “efficiency first” approach and reduced energy and water demand more than on-site energy production. In energy-saving strategies, energy-saving solutions are three times (69.2%) higher than energy-generating solutions (23.1%). The results on resource savings showed that, on average, embodied energy in materials (54%) is the most reduced resource, followed by water (31%) and energy (29.7%). The statistical analysis indicated that there is no statistically significant correlation between energy, water, embodied energy in materials, and CO2 savings with floor areas of the buildings. In addition, this research highlighted how EDGE certification has positively contributed to solving South Africa’s resource shortage and affordable housing scarcity problems.",https://www.mdpi.com/2075-5309/12/10/1729/pdf?version=1666251750,
23,"Deborah K. Padgett, Lynden Bond, Christina Wusinich",From the streets to a hotel: a qualitative study of the experiences of homeless persons in the pandemic era,2022,Journal of Social Distress and the Homeless,Taylor & Francis,https://doi.org/10.1080/10530789.2021.2021362,,987,2026-05-27 20:41:01,article,10.1080/10530789.2021.2021362,1053-0789,,32,2,248,254,23,5.75,8,3,4,"In the wake of COVID-19, programs for housing homeless individuals in hotels have emerged in the U.S., though research has yielded little information about the impact of these programs on participants expressed in their own words. In this qualitative study conducted in a major northeastern city, 13 previously street homeless individuals recount their experiences of hotel housing during the pandemic. Participants were recruited from an advocacy-initiated collaborative that operated with a housing first approach, providing private rooms without requirements or intrusive oversight typically found in shelter environments. Benefits of hotel housing reported include improvements in physical health, sleep, personal hygiene, privacy, safety, nutrition, and overall well-being. Inductive coding by consensus and thematic development yielded three themes. Participants described hotel living as (1) a platform for stability; (2) protection from COVID and other hazards; and (3) freeing mental space for future planning. As research shows hotel programs' success, an unprecedented opportunity has arisen from the pandemic to end homelessness for many. Given current federal budget increases, it is recommended that hotels become part of a larger effort to reduce shelter populations and increase access to independent housing.",https://pmc.ncbi.nlm.nih.gov/articles/PMC10782809/pdf/nihms-1792257.pdf,
23,"Lisa Vollmer, Daniel Gutiérrez",Organizing for expropriation: How a tenants campaign convinced Berliners to vote for expropriating big landlords,2022,Radical Housing Journal,,https://doi.org/10.54825/qhhd8116,,997,2026-05-27 20:41:01,article,10.54825/qhhd8116,2632-2870,,4,2,47,66,23,5.75,12,2,4,"On 26 September 2021, 59% of Berliners eligible to vote decided in a referendum for the expropriation of big landlords and to socialize approximately 250.000 housing units. This article looks at how the campaign Expropriate Deutsche Wohnen &amp; Co was able to do so. The article begins by introducing conceptualizations of social movement impacts. It then expands on these conceptualizations with a thick description of the emergence and the organizational structure of the expropriation campaign, including the material basis of the campaign, the dire situation of Berlin’s tenants, the organizational ecology of the tenant movement out of which the campaign grew, the political terrain and public discourse the campaign had to navigate, and at the organizational process of the campaign itself. Drawing on such thick description, we revisit and add nuance to the conceptualizations of social movement impact in social movement studies, and highlight the complex interplay between different factors and their effect on different stages of the political process.",https://radicalhousingjournal.org/wp-content/uploads/2022/12/RHJ_Issue-4.2_04_Long-Read_Vollmer_47-66.pdf,
223,"Foteini Valeonti, Antonis Bikakis, Melissa Terras, Chris Speed, Andrew Hudson‐Smith, Konstantinos Kryptos Chalkias","Crypto Collectibles, Museum Funding and OpenGLAM: Challenges, Opportunities and the Potential of Non-Fungible Tokens (NFTs)",2021,Applied Sciences,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/app11219931,,21,2026-05-27 20:41:01,article,10.3390/app11219931,2076-3417,,11,21,9931,9931,223,44.60,37,6,5,"Non-fungible tokens (NFTs) make it technically possible for digital assets to be owned and traded, introducing the concept of scarcity in the digital realm for the first time. Resulting from this technical development, this paper asks the question, do they provide an opportunity for fundraising for galleries, libraries, archives and museums (GLAM), by selling ownership of digital copies of their collections? Although NFTs in their current format were first invented in 2017 as a means for game players to trade virtual goods, they reached the mainstream in 2021, when the auction house Christie’s held their first-ever sale exclusively for an NFT of a digital image, that was eventually sold for a record 69 million USD. The potential of NFTs to generate significant revenue for artists and museums by selling effectively a cryptographically signed copy of a digital image (similar to real-world limited editions, which are signed and numbered copies of a given artwork), has sparked the interest of the financially deprived museum and heritage sector with world-renowned institutions such as the Uffizi Gallery and the Hermitage Museum, having already employed NFTs in order to raise funds. Concerns surrounding the environmental impact of blockchain technology and the rise of malicious projects, exploiting previously digitised heritage content made available through OpenGLAM licensing, have attracted criticism over the speculative use of the technology. In this paper, we present the current state of affairs in relation to NFTs and the cultural heritage sector, identifying challenges, whilst highlighting opportunities that they create for revenue generation, in order to help address the ever-increasing financial challenges of galleries and museums.",https://www.mdpi.com/2076-3417/11/21/9931/pdf?version=1635158533,
143,"Desiree Fields, Elora Lee Raymond",Racialized geographies of housing financialization,2021,Progress in Human Geography,SAGE Publishing,https://doi.org/10.1177/03091325211009299,,57,2026-05-27 20:41:01,article,10.1177/03091325211009299,0309-1325,,45,6,1625,1645,143,28.60,72,2,5,"Financial violence is racial violence: geographies of housing financialization spatialize hierarchies of death-dealing racial difference. However, research concerned with housing financialization rarely addresses the inextricable relationship between racism and capitalism. Racial division and subordination have always been necessary to producing value in real estate; financialization materially reproduces racial capitalism by reconfiguring the death-dealing abstraction of racism from systems of individual bias and racialized bodies into automated systems. Rather than reducing racially subordinated communities to experiences of oppression and domination, producing life-giving geographies of housing requires bringing collective resistance for emancipatory social change into the analytic frame.",https://escholarship.org/content/qt5gd214jn/qt5gd214jn.pdf,
99,"Mara Ferreri, Romola Sanyal","Digital informalisation: rental housing, platforms, and the management of risk",2021,Housing Studies,Taylor & Francis,https://doi.org/10.1080/02673037.2021.2009779,,114,2026-05-27 20:41:01,article,10.1080/02673037.2021.2009779,0267-3037,,37,6,1035,1053,99,19.80,50,2,5,"The eruption of disruptive digital platforms is reshaping geographies of housing under the gaze of corporations and through the webs of algorithms. Engaging with interdisciplinary scholarship on informal housing across the Global North and South, we propose the term ‘digital informalisation’ to examine how digital platforms are engendering new and opaque ways of governing housing, presenting a theoretical and political blind spot. Focusing on rental housing, our paper unpacks the ways in which new forms of digital management of risk control access and filter populations. In contrast to progressive imaginaries of ‘smart’ technological mediation, practices of algorithmic redlining, biased tenant profiling and the management of risk in private tenancies and in housing welfare both introduce and extend discriminatory and exclusionary housing practices. The paper aims to contribute to research on informal housing in the Global North by examining digital mediation and its governance as key overlooked components of housing geographies beyond North and South dichotomies.",https://www.tandfonline.com/doi/pdf/10.1080/02673037.2021.2009779?needAccess=true,
94,"Agustín Cócola-Gant, Jaime Jover Báez, Luís Carvalho, Pedro Chamusca",Corporate hosts: The rise of professional management in the short-term rental industry,2021,Tourism Management Perspectives,Elsevier BV,https://doi.org/10.1016/j.tmp.2021.100879,,128,2026-05-27 20:41:01,article,10.1016/j.tmp.2021.100879,2211-9736,,40,,100879,100879,94,18.80,24,4,5,"This paper explores the rise of short-term rental (STR) management companies and reveals the transition from a sharing economy activity to the consolidation of a professional industry hinging on what we call ‘corporate hosts’. By relying on interviews with companies operating in Lisbon and Porto, Portugal, we found: first, that a phenomenon of market concentration occurred in which individual hosts have outsourced the management of their properties to corporate hosts; second, that through the use of digital technology and vertical integration, corporate hosts are able to enhance the profitability of large portfolios of STRs; and, third, that corporate hosts imitate practices from the hotel industry, leading to the formation of a hybrid product in which the lines between hotels and STRs have blurred. We argue that corporate hosts constitute a new layer of intermediation that challenges the way we understand the STR industry and the overall functioning of this market.",https://doi.org/10.1016/j.tmp.2021.100879,
89,Noah K. Marutlulle,A critical analysis of housing inadequacy in South Africa and its ramifications,2021,Africa’s Public Service Delivery and Performance Review,AOSIS,https://doi.org/10.4102/apsdpr.v9i1.372,,144,2026-05-27 20:41:01,article,10.4102/apsdpr.v9i1.372,2310-2152,,9,1,,,89,17.80,89,1,5,"Background: This article critically analyses housing inadequacy in South Africa and its ramifications. Aim: The study is exploratory in nature and used the qualitative methodology. Setting: Key findings suggest that protests, informal settlements, health challenges, shack fires, flooding, violence and criminality, corruption and xenophobic attacks are the ramifications of housing inadequacy in South Africa. Method: This study used relevant review of literature, document and policy review, and a qualitative inquiry of secondary sources with regards to housing inadequacy in South Africa and its ramifications to answer the research questions. Results: Through the Housing Development Agency, the government needs to engage the private sector, state-owned enterprises, provinces and municipalities to unlock strategic parcels of land suitable for human settlements development, which provision, especially for low-income groups should be at subsidised rates. Conclusion: The country needs an efficient, formidable and incorruptible department that is able to perform the huge task of spatial integration.",https://apsdpr.org/index.php/apsdpr/article/download/372/737,
88,"Hasan A. M. Hamdan, Poul Houman Andersen, Luitzen de Boer",Stakeholder collaboration in sustainable neighborhood projects—A review and research agenda,2021,Sustainable Cities and Society,Elsevier BV,https://doi.org/10.1016/j.scs.2021.102776,,149,2026-05-27 20:41:01,article,10.1016/j.scs.2021.102776,2210-6707,,68,,102776,102776,88,17.60,29,3,5,"Sustainable neighborhood (SN) projects are crucial to alleviate the poor performance in energy consumption and carbon emissions of built environments. However, with several additional interests and priorities relating to sustainability, the job of finding common ground in collaboration becomes more complex compared to conventional housing and neighborhood projects. Moreover, the type of stakeholders involved and the issues they are concerned with change as the project develops. This paper offers a comprehensive overview of empirical-based research found in the intersection between stakeholder collaboration and sustainable neighborhood projects. Our comprehensive systematic review of the past 20 years’ extant literature revealed 20 main themes impacting stakeholder collaboration spread over the stages of project development. Building on the various themes, we summarized several factors that support collaboration capacity in SN projects, and that can ultimately lead to different trajectories for sustainability outcomes over time. Furthermore, the review revealed several potential avenues for research, which may help improve our understanding of the mechanics and interaction of stakeholder involvement in SN projects.",https://doi.org/10.1016/j.scs.2021.102776,
80,Federico Savini,"Towards an urban degrowth: Habitability, finity and polycentric autonomism",2021,Environment and Planning A Economy and Space,SAGE Publishing,https://doi.org/10.1177/0308518x20981391,,183,2026-05-27 20:41:01,article,10.1177/0308518x20981391,0308-518X,,53,5,1076,1095,80,16.00,80,1,5,"Over the last decade, degrowth has offered a concrete alternative to eco-modernization, projecting a society emancipated from the environmentally destructive imperative of competition and consumption. Urban development is the motor of economic growth; cities are therefore prime sites of intervention for degrowth activists. Nevertheless, the planning processes that drive urban development have yet to be questioned from a degrowth perspective. To clear a path for a degrowth urban agenda, this paper rethinks the institutions governing urban development in growth-dependent contemporary economies. It starts by problematizing the regional territorialization of economic competition, ideology of land scarcity, and institution of zoned property rights, which together make urban development an engine of growth. It then outlines three transitions toward urban degrowth, arguing for a regional imaginary of polycentric autonomism, a paradigm of finity in development, and care for habitability as principle of spatial organization.",https://doi.org/10.1177/0308518x20981391,
72,"Wajde Baiod, Janet Light, Aniket Mahanti",Blockchain Technology and its Applications Across Multiple Domains: A Survey,2021,Journal of international technology and information management,,https://doi.org/10.58729/1941-6679.1482,,216,2026-05-27 20:41:01,article,10.58729/1941-6679.1482,1543-5962,,29,4,78,119,72,14.40,24,3,5,"Blockchain technology has become an active area of research and a technological option for many businesses and industrial communities. With its distributed, decentralized, and trustless nature, blockchain can provide businesses with new opportunities and benefits through increased efficiency, reduced costs, enhanced integrity and transparency, better security, and improved traceability. Although blockchain’s largest applications have been in the finance and banking sector, we now see experiments and proposed applications in different fields. This paper provides an overview of blockchain technology; it brings together all the key design features, characteristics, and benefits of blockchain that make it a superior and unique technology, and it presents the popular consensus protocols and taxonomy of blockchain systems. Additionally, the paper surveys blockchain-based applications across multiple domains such as in finance, insurance, supply chain management, energy, advertising and media, real estate and healthcare. It aims at examining the industries’ key issues, blockchain solutions and use cases. The paper highlights three broad limitations that blockchain technology presents: scalability, security, and regulation, and shows how these challenges could impact blockchain application and adoption.",https://scholarworks.lib.csusb.edu/jitim/vol29/iss4/4,
72,"Ivana Načinović Braje, Анна Печурина, Nilay Bıçakcıoğlu‐Peynirci, Cristina Miguel, María del Mar Alonso‐Almeida, Carlo Giglio",The changing determinants of tourists’ repurchase intention: the case of short-term rentals during the COVID-19 pandemic,2021,International Journal of Contemporary Hospitality Management,Emerald Publishing Limited,https://doi.org/10.1108/ijchm-04-2021-0438,,219,2026-05-27 20:41:01,article,10.1108/ijchm-04-2021-0438,0959-6119,,34,1,159,183,72,14.40,12,6,5,"Purpose Adopting Ajzen’s theory of planned behaviour theoretical framework, this paper aims to explore repurchase intentions among short-term rental users and changes in determinants of repurchase intention in the context of the COVID-19 pandemic. Design/methodology/approach Data for the research was collected via a cross-country quantitative survey (N = 1,433) in five European countries: Croatia, Italy, Spain, Turkey and the UK during 2020. Trust, perceived value, authenticity and perceived risk were incorporated into the structural equation model as part of an integrated analysis of antecedents of repurchase intention. Findings Perceived value and authenticity are the key drivers of a positive attitude to repurchase of short-term rentals even after the pandemic. The pandemic modified the role of perceived risk in determining attitude towards short-term rentals as perceived risks could negatively affect attitude and repurchase intention after COVID-19. Trust in the platform and the host became a significant determinant of repurchase intentions after the spread of COVID-19. Research limitations/implications The analysis has shown the link between attitude, subjective norms, perceived behavioural control and repurchase intention, and has thus demonstrated a successful application of the theory of planned behaviour to short-term rental users. Originality/value The results of this study suggest a possible reconceptualisation of repurchase determinants due to the pandemic. The study offers a timely contribution to the research on the impact of the pandemic on the determinants of tourists’ repurchase intentions.",http://hdl.handle.net/10486/715821,
70,Lise Desvallées,"Low-carbon retrofits in social housing: Energy efficiency, multidimensional energy poverty, and domestic comfort strategies in southern Europe",2021,Energy Research & Social Science,Elsevier BV,https://doi.org/10.1016/j.erss.2021.102413,,229,2026-05-27 20:41:01,article,10.1016/j.erss.2021.102413,2214-6296,,85,,102413,102413,70,14.00,70,1,5,,https://www.sciencedirect.com/science/article/am/pii/S2214629621005004,
68,"Annie Rosenthal, Eric Stover, Rohini J. Haar",Health and social impacts of California wildfires and the deficiencies in current recovery resources: An exploratory qualitative study of systems-level issues,2021,PLoS ONE,Public Library of Science,https://doi.org/10.1371/journal.pone.0248617,,236,2026-05-27 20:41:01,article,10.1371/journal.pone.0248617,1932-6203,,16,3,,,68,13.60,23,3,5,"BACKGROUND: Wildfires in California have become more deadly and destructive in recent years, and four of the ten most destructive fires occurred in 2017 and 2018. Through interviews with service providers, this article explores how these recent wildfires have impacted surrounding communities and the role various recovery resources have played in responding to the short- and long-term health and social needs of survivors. METHODS: Using a purposive sampling methodology, we interviewed 21 health and social service personnel who assisted in wildfire recovery efforts in California in 2017 and 2018. The study participants worked or volunteered in medical facilities, social services agencies and philanthropy/nonprofit organizations located in communities affected by wildfires. Participants were asked about three common, overarching themes that fire-impacted communities navigate post-disaster: health issues, social issues, and response and recovery resources. Inductive coding was used to identify common subthemes. RESULTS: The two most frequently discussed social issues during interviews were housing and employment access. Mental and emotional well-being and access to health resources were identified as being the most challenging health concerns that survivors face post-disaster. Participants also identified the following private and public recovery resources that survivors use to attempt to restabilize following the fire: community support, county agencies, the Federal Emergency Management Agency (FEMA,) insurance companies and philanthropic organizations. However, participants noted that the cumulative impacts of these efforts still leave many of their patients and clients without the resources needed to restabilize emotionally, financially and physically. Finally, participants spoke about the community-wide, downstream impacts of wildfires, noting that ""survivors"" are not only those whose health is immediately compromised by the disaster. CONCLUSION: Given the worsening wildfire seasons in California, we must increase our understanding of both the scope of the health and social issues that survivors navigate following a disaster, as well as the effectiveness and sustainability of recovery resources available to survivors. We must also understand the ""ripple effect"" that wildfires have on surrounding communalities, impacting housing access, social services, and health care access. More research and support, especially during the current COVID-19 pandemic, is urgently needed to improve our ability to support the health and social needs of wildfire survivors in the future.",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0248617&type=printable,
62,"Javier Gil, Miguel A. Martínez",State-Led Actions Reigniting the Financialization of Housing in Spain,2021,Housing Theory and Society,Taylor & Francis,https://doi.org/10.1080/14036096.2021.2013316,,269,2026-05-27 20:41:01,article,10.1080/14036096.2021.2013316,1403-6096,,40,1,1,21,62,12.40,31,2,5,"Since the 2008 economic recession, state intervention in the real estate sector has strengthened. This article explains how housing financialization was reignited in Spain following key policy reforms in 2013. We argue that Spanish authorities managed to strategically recreate a finance-friendly environment to attract global investors. They combined financial policies, other deregulatory reforms and neoliberal measures in a coordinated manner we call a policy package. Our analysis provides evidence of the legal and political arrangements at various state levels that effectively facilitated the reanimation of a new cycle of housing financialization which caused rising inflation in prices and distress in tenants' rights. This approach contributes to the understanding of how state-led actions foster a spatial fix to overcome financial crises by granting global speculative funds extraordinary benefits. In addition, we show how this process occurred with poor democratic accountability and was also confronted by various forms of social contestation.",https://www.tandfonline.com/doi/epdf/10.1080/14036096.2021.2013316?needAccess=true&role=button,
59,"Juan M. Corchado, Pablo Chamoso, Guillermo Hernández, Agustín San Roman Gutierrez, Alberto Rivas, Alfonso González‐Briones, Francisco Pinto-Santos, Enrique Goyenechea, David Garc­ía-Retuerta, María Alonso-Miguel, Beatriz Bellido Hernandez, Diego Valdeolmillos Villaverde, Manuel Sanchez-Verdejo, Pablo Plaza-Martínez, Manuel J. López‐Pérez, Sergio Manzano, Ricardo S. Alonso, Roberto Casado‐Vara, Javier Prieto, Fernando De la Prieta, Sara Rodrı́guez, Javier Parra-Domínguez, Mohd Saberi Mohamad, Saber Trabelsi, Enrique Díaz-Plaza, Jose Alberto Garcia-Coria, Tan Yiğitcanlar, Paulo Nováis, Sigeru Omatu",Deepint.net: A Rapid Deployment Platform for Smart Territories,2021,Sensors,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/s21010236,,291,2026-05-27 20:41:01,article,10.3390/s21010236,1424-8220,,21,1,236,236,59,11.80,6,29,5,"This paper presents an efficient cyberphysical platform for the smart management of smart territories. It is efficient because it facilitates the implementation of data acquisition and data management methods, as well as data representation and dashboard configuration. The platform allows for the use of any type of data source, ranging from the measurements of a multi-functional IoT sensing devices to relational and non-relational databases. It is also smart because it incorporates a complete artificial intelligence suit for data analysis; it includes techniques for data classification, clustering, forecasting, optimization, visualization, etc. It is also compatible with the edge computing concept, allowing for the distribution of intelligence and the use of intelligent sensors. The concept of smart cities is evolving and adapting to new applications; the trend to create intelligent neighbourhoods, districts or territories is becoming increasingly popular, as opposed to the previous approach of managing an entire megacity. In this paper, the platform is presented, and its architecture and functionalities are described. Moreover, its operation has been validated in a case study where the bike renting service of Paris-Vélib' Métropole has been managed. This platform could enable smart territories to develop adapted knowledge management systems, adapt them to new requirements and to use multiple types of data, and execute efficient computational and artificial intelligence algorithms. The platform optimizes the decisions taken by human experts through explainable artificial intelligence models that obtain data from IoT sensors, databases, the Internet, etc. The global intelligence of the platform could potentially coordinate its decision-making processes with intelligent nodes installed in the edge, which would use the most advanced data processing techniques.",https://www.mdpi.com/1424-8220/21/1/236/pdf?version=1609565395,
57,"Pasquale De Toro, Francesca Nocca, Francesca Buglione",Real Estate Market Responses to the COVID-19 Crisis: Which Prospects for the Metropolitan Area of Naples (Italy)?,2021,Urban Science,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/urbansci5010023,,310,2026-05-27 20:41:01,article,10.3390/urbansci5010023,2413-8851,,5,1,23,23,57,11.40,19,3,5,"The health emergency caused by the COVID-19 pandemic has affected the entire world since the beginning of 2020, changing living and working conditions. The pandemic has generated a crisis that is having and will continue to have consequences on all sectors of the economy, including the real estate market. During the lockdown period, houses became spaces for both living and working, as well as for leisure activities. Therefore, they were modified to meet the new requirements of communities forced to spend most of their time at home. This will also affect the real estate market in the near future in terms of trends and the characteristics of desirable houses. This research aims to analyse the trends in the residential market in Italy and in particular in the metropolitan area of Naples (Italy). Starting from official sources, the trends of the real estate market, and in particular in the metropolitan area of Naples from 2009 to 2020, have been analysed. Then, two surveys were conducted involving both the community and real estate agents operating in the territory, in order to investigate the effects that COVID-19 has had on the real estate market. The analysis carried out highlights structural changes in the demand for residential properties in the metropolitan area of Naples due to the new requirements as a result of COVID-19.",https://www.mdpi.com/2413-8851/5/1/23/pdf?version=1614562777,
57,"Caroline M. Kraan, Miyuki Hino, Jennifer Niemann, A.R. Siders, Katharine J. Mach",Promoting equity in retreat through voluntary property buyout programs,2021,Journal of Environmental Studies and Sciences,Springer Science+Business Media,https://doi.org/10.1007/s13412-021-00688-z,,315,2026-05-27 20:41:01,article,10.1007/s13412-021-00688-z,2190-6483,,11,3,481,492,57,11.40,11,5,5,"Abstract Voluntary property buyouts have been the most prevalent form of managed retreat in the USA to date. Tens of thousands of households have sold their flood-prone homes to the government, and after the structures are demolished, the land becomes open space. Concerns have been raised about the equity of buyout processes and outcomes, spanning distributive, procedural, and interactional dimensions of social justice. In this policy analysis, we first provide an overview of equity and justice issues in buyouts based on existing literature. We consider multiple relevant stakeholder groups: the communities in which buyouts occur, potential participants and relocating households, residents who choose to stay, and the destination communities. Second, we present policy options that may address and reduce existing social inequities in buyouts. Third, we outline how improved reporting on buyout programs by implementers can support buyout policy learning that will improve buyout outcomes and equity. Indicators can provide insight on who has access to buyouts, the effect of buyout implementation on outcomes, and the consequences of relocating—or not—for all affected. With increasing climate risks, voluntary property buyouts will remain an important means of reducing exposure to flooding and other hazards. For this method of retreat to occur effectively at greater scale, attention to social justice in program evaluation and policy learning is necessary.",https://link.springer.com/content/pdf/10.1007/s13412-021-00688-z.pdf,
53,"Terence Fell, Johanna Mattsson",The Role of Public-Private Partnerships in Housing as a Potential Contributor to Sustainable Cities and Communities: A Systematic Review,2021,Sustainability,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/su13147783,,356,2026-05-27 20:41:01,review,10.3390/su13147783,2071-1050,,13,14,7783,7783,53,10.60,27,2,5,"Today cities face the increasing negative consequences of the unsustainable course society is set on. Climate change, biodiversity loss and increasing spatial segregation are testament to this. The effects of these issues often exceed the coping capacity of individual urban housing developers. Thus, an antidote to the current neoliberal trend must be found in collaborations such as public-private partnerships (PPP). Here the shortcomings and limitations of PPP and its potential ability to solve the problem of unsustainable urban development are investigated. Using the Doughnut Economics (DE) model as a general guide, a systematic literature review is conducted. The results reveal evidence that PPPs are unjust and exclude local actors from collaborations. Hence, resident participation and inclusion is considered the best strategy for PPP to evolve as a future guarantor of the sustainable city. First, however, major differences in the character of issues that connect the global model of sustainability to the harsh reality of the local context need to be addressed. This gap concerns the city’s social foundation and ecological ceiling. The DE model applied herein is an excellent tool to test the scope and depth of local collaborations such as PPPs and reflect on international treaties such as SDGs.",https://www.mdpi.com/2071-1050/13/14/7783/pdf?version=1626155643,
51,"Jussi Kalliola, Jurgita Kapočiūtė-Dzikienė, Robertas Damaševičius",Neural network hyperparameter optimization for prediction of real estate prices in Helsinki,2021,PeerJ Computer Science,"PeerJ, Inc.",https://doi.org/10.7717/peerj-cs.444,,374,2026-05-27 20:41:01,article,10.7717/peerj-cs.444,2376-5992,,7,,,,51,10.20,17,3,5,"Accurate price evaluation of real estate is beneficial for many parties involved in real estate business such as real estate companies, property owners, investors, banks, and financial institutes. Artificial Neural Networks (ANNs) have shown promising results in real estate price evaluation. However, the performance of ANNs greatly depends upon the settings of their hyperparameters. In this paper, we apply and optimize an ANN model for real estate price prediction in Helsinki, Finland. Optimization of the model is performed by fine-tuning hyper-parameters (such as activation functions, optimization algorithms, etc.) of the ANN architecture for higher accuracy using the Bayesian optimization algorithm. The results are evaluated using a variety of metrics (RMSE, MAE, R2) as well as illustrated graphically. The empirical analysis of the results shows that model optimization improved the performance on all metrics (reaching the relative mean error of 8.3%).",https://doi.org/10.7717/peerj-cs.444,
